year,month,month_name,date,state,municipality,category,category_es,category_group,category_raw,incident_count,incidents_per_100k,change_vs_prior_year_pct,source
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,29,9.7517,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,8,2.6901,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,20,6.7253,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,58,19.5035,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,7,2.3539,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,28,9.4155,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,43,14.4595,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,7,2.3539,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,7,2.3539,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,20,6.7253,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,8,2.6901,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,27,9.0792,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,44,14.7957,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,26,8.7429,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,16,5.3803,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,19,6.3891,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,8,2.6901,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,31,10.4243,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,36,12.1056,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,9,3.0264,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,3,1.0088,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,24,8.0704,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,12,4.0352,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,26,8.7429,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,47,15.8045,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,27,9.0792,-22.86,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,57.14,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,16,5.3803,77.78,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,58.33,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,1,0.3363,-66.67,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,4,1.3451,100.00,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Femicide,Feminicidio,Violent Crime,Feminicidio,1,0.3363,0.00,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,41,13.7869,24.24,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,2,0.6725,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,40,13.4507,11.11,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,10,3.3627,150.00,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,16,5.3803,-73.77,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,4,1.3451,300.00,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,19,6.3891,18.75,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,9,3.0264,12.50,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,39,13.1144,14.71,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,51,17.1496,30.77,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,40,13.4507,122.22,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,13,4.3715,8.33,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,20,6.7253,233.33,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,52,17.4859,62.50,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,6,2.0176,500.00,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,39,13.1144,69.57,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,33,11.0968,22.22,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,7,2.3539,133.33,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,9,3.0264,-80.85,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,400.00,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,19,6.3891,26.67,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,7,2.3539,-30.00,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,24,8.0704,-20.00,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,41,13.7869,57.69,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,30,10.0880,11.11,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,15,5.0440,7.14,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,19,6.3891,375.00,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,64,21.5211,36.17,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,5,1.6813,-16.67,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,47,15.8045,23.68,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,33,11.0968,-17.50,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,13,4.3715,30.00,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,13,4.3715,-83.12,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,6,2.0176,100.00,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,36,12.1056,89.47,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,N/A,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,13,4.3715,333.33,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-9.76,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,45,15.1320,73.08,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,39,13.1144,0.00,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,-31.25,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,12,4.0352,9.09,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,70,23.5387,84.21,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-85.71,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,37,12.4419,60.87,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-66.67,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,27,9.0792,-50.00,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,14,4.7077,133.33,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,6,2.0176,-88.68,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,-66.67,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,27,9.0792,170.00,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,200.00,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,12,4.0352,140.00,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,30,10.0880,-3.23,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,39,13.1144,2.63,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,42,14.1232,-12.50,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,16,5.3803,100.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,11,3.6989,37.50,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,62,20.8485,-7.46,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,0.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,44,14.7957,18.92,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,-25.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,27,9.0792,-18.18,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,6,2.0176,-33.33,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,4,1.3451,-93.85,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,4,1.3451,100.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,23,7.7341,9.52,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,-33.33,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,17,5.7165,70.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,42,14.1232,50.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,38,12.7781,0.00,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,43,14.4595,4.88,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,-21.43,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,16,5.3803,77.78,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,75,25.2200,56.25,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,-25.00,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,41,13.7869,-2.38,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,5,1.6813,400.00,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,30,10.0880,-18.92,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,11,3.6989,120.00,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,-83.82,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,4,1.3451,33.33,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,31,10.4243,181.82,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,4,1.3451,-60.00,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,52,17.4859,40.54,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,28,9.4155,-12.50,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,43,14.4595,10.26,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,20,6.7253,17.65,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,15,5.0440,15.38,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,71,23.8749,61.36,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,5,1.6813,66.67,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,62,20.8485,44.19,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,-40.00,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,38,12.7781,-7.32,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,19,6.3891,171.43,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,-84.29,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,0.00,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,34,11.4331,54.55,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,100.00,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,8,2.6901,14.29,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,55,18.4947,37.50,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,31,10.4243,-44.64,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,36,12.1056,16.13,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,18,6.0528,20.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,2,0.6725,0.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,13,4.3715,-7.14,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,68,22.8661,15.25,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,50.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,44,14.7957,-2.22,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,50.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,37,12.4419,-13.95,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,-20.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,10,3.3627,-85.29,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,2,0.6725,-50.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,22,7.3979,57.14,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,0.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,16,5.3803,128.57,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,40,13.4507,0.00,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,49,16.4771,113.04,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,37,12.4419,8.82,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,22,7.3979,69.23,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,18,6.0528,80.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,88,29.5915,60.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-80.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,49,16.4771,16.67,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-75.00,SESNSP
