year,month,month_name,date,state,municipality,category,category_es,category_group,category_raw,incident_count,incidents_per_100k,change_vs_prior_year_pct,source
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,0.00,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,0.00,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,0.00,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,8,2.69,14.29,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,16.67,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,-14.29,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,0.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,0.00,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,8,2.69,14.29,SESNSP
2025,6,June,2025-06-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,8,2.69,0.00,SESNSP
2025,7,July,2025-07-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,9,3.03,0.00,SESNSP
2025,8,August,2025-08-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,8,2.69,0.00,SESNSP
2025,9,September,2025-09-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,0.00,SESNSP
2025,10,October,2025-10-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,16.67,SESNSP
2025,11,November,2025-11-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,0.00,SESNSP
2025,12,December,2025-12-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,-12.50,SESNSP
2026,1,January,2026-01-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,-14.29,SESNSP
2026,2,February,2026-02-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,0.00,SESNSP
2026,3,March,2026-03-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,7,2.35,0.00,SESNSP
2026,4,April,2026-04-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,6,2.02,-14.29,SESNSP
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,104,34.97,N/A,SESNSP
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,82,27.57,N/A,SESNSP
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,90,30.26,N/A,SESNSP
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,94,31.61,N/A,SESNSP
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,94,31.61,N/A,SESNSP
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,87,29.26,N/A,SESNSP
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,89,29.93,N/A,SESNSP
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,105,35.31,N/A,SESNSP
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,95,31.95,N/A,SESNSP
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,100,33.63,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,102,34.30,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,102,34.30,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,96,32.28,-7.69,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,88,29.59,7.32,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,92,30.94,2.22,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,102,34.30,8.51,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,91,30.60,-3.19,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,104,34.97,19.54,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,112,37.66,25.84,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,101,33.96,-3.81,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,85,28.58,-10.53,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,106,35.64,6.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,97,32.62,-4.90,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,98,32.95,-3.92,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,92,30.94,-4.17,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,93,31.27,5.68,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,87,29.26,-5.43,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,95,31.95,-6.86,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,98,32.95,7.69,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,91,30.60,-12.50,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,106,35.64,-5.36,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,110,36.99,8.91,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,87,29.26,2.35,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,88,29.59,-16.98,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,112,37.66,15.46,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,117,39.34,19.39,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,98,32.95,6.52,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,89,29.93,-4.30,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,87,29.26,0.00,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,106,35.64,11.58,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,84,28.25,-14.29,SESNSP
2025,6,June,2025-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,109,36.65,19.78,SESNSP
2025,7,July,2025-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,105,35.31,-0.94,SESNSP
2025,8,August,2025-08-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,94,31.61,-14.55,SESNSP
2025,9,September,2025-09-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,87,29.26,0.00,SESNSP
2025,10,October,2025-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,98,32.95,11.36,SESNSP
2025,11,November,2025-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,100,33.63,-10.71,SESNSP
2025,12,December,2025-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,100,33.63,-14.53,SESNSP
2026,1,January,2026-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,99,33.29,1.02,SESNSP
2026,2,February,2026-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,84,28.25,-5.62,SESNSP
2026,3,March,2026-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,89,29.93,2.30,SESNSP
2026,4,April,2026-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,110,36.99,3.77,SESNSP
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,N/A,SESNSP
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,16,5.38,N/A,SESNSP
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,N/A,SESNSP
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,N/A,SESNSP
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,N/A,SESNSP
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,N/A,SESNSP
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,N/A,SESNSP
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,N/A,SESNSP
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,20,6.73,N/A,SESNSP
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,22,7.40,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,0.00,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,12.50,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-9.52,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,0.00,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,-14.29,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-10.53,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,5.56,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,0.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-5.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,20,6.73,5.26,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,10.53,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,22,7.40,0.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-10.53,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-5.56,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,0.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,0.00,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,16.67,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,23.53,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,10.53,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,-5.26,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,20,6.73,5.26,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,20,6.73,0.00,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-19.05,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-13.64,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,11.76,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,5.88,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-10.53,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-9.52,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-9.52,SESNSP
2025,6,June,2025-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,0.00,SESNSP
2025,7,July,2025-07-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,-9.52,SESNSP
2025,8,August,2025-08-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,5.56,SESNSP
2025,9,September,2025-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,5.00,SESNSP
2025,10,October,2025-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,-10.00,SESNSP
2025,11,November,2025-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,19,6.39,11.76,SESNSP
2025,12,December,2025-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,21,7.06,10.53,SESNSP
2026,1,January,2026-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,20,6.73,5.26,SESNSP
2026,2,February,2026-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,0.00,SESNSP
2026,3,March,2026-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,18,6.05,5.88,SESNSP
2026,4,April,2026-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,17,5.72,-10.53,SESNSP
2022,1,January,2022-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,51,17.15,N/A,SESNSP
2022,2,February,2022-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,52,17.49,N/A,SESNSP
2022,3,March,2022-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,59,19.84,N/A,SESNSP
2022,4,April,2022-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,66,22.19,N/A,SESNSP
2022,5,May,2022-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,68,22.87,N/A,SESNSP
2022,6,June,2022-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,60,20.18,N/A,SESNSP
2022,7,July,2022-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,66,22.19,N/A,SESNSP
2022,8,August,2022-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,70,23.54,N/A,SESNSP
2022,9,September,2022-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,60,20.18,N/A,SESNSP
2022,10,October,2022-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,60,20.18,N/A,SESNSP
2022,11,November,2022-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,59,19.84,N/A,SESNSP
2022,12,December,2022-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,65,21.86,N/A,SESNSP
2023,1,January,2023-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,53,17.82,3.92,SESNSP
2023,2,February,2023-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,53,17.82,1.92,SESNSP
2023,3,March,2023-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,64,21.52,8.47,SESNSP
2023,4,April,2023-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,62,20.85,-6.06,SESNSP
2023,5,May,2023-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,67,22.53,-1.47,SESNSP
2023,6,June,2023-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,70,23.54,16.67,SESNSP
2023,7,July,2023-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,63,21.18,-4.55,SESNSP
2023,8,August,2023-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,61,20.51,-12.86,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,58,19.50,-3.33,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,55,18.49,-8.33,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,58,19.50,-1.69,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,71,23.87,9.23,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,55,18.49,3.77,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,55,18.49,3.77,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,56,18.83,-12.50,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,55,18.49,-11.29,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,69,23.20,2.99,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,71,23.87,1.43,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,61,20.51,-3.17,SESNSP
2024,8,August,2024-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,63,21.18,3.28,SESNSP
2024,9,September,2024-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,53,17.82,-8.62,SESNSP
2024,10,October,2024-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,63,21.18,14.55,SESNSP
2024,11,November,2024-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,49,16.48,-15.52,SESNSP
2024,12,December,2024-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,60,20.18,-15.49,SESNSP
2025,1,January,2025-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,56,18.83,1.82,SESNSP
2025,2,February,2025-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,54,18.16,-1.82,SESNSP
2025,3,March,2025-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,61,20.51,8.93,SESNSP
2025,4,April,2025-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,53,17.82,-3.64,SESNSP
2025,5,May,2025-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,61,20.51,-11.59,SESNSP
2025,6,June,2025-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,60,20.18,-15.49,SESNSP
2025,7,July,2025-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,68,22.87,11.48,SESNSP
2025,8,August,2025-08-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,69,23.20,9.52,SESNSP
2025,9,September,2025-09-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,52,17.49,-1.89,SESNSP
2025,10,October,2025-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,52,17.49,-17.46,SESNSP
2025,11,November,2025-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,52,17.49,6.12,SESNSP
2025,12,December,2025-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,63,21.18,5.00,SESNSP
2026,1,January,2026-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,47,15.80,-16.07,SESNSP
2026,2,February,2026-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,43,14.46,-20.37,SESNSP
2026,3,March,2026-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,50,16.81,-18.03,SESNSP
2026,4,April,2026-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,52,17.49,-1.89,SESNSP
